,videoId,title,tags,viewCount,likeCount,dislikeCount,commentCount,duration,channelId,date
210,1KO_HZtHOWI,Python YouTube API Tutorial: Sort a Playlist by Most Popular Videos,"['python', 'youtube api', 'youtube-api', 'youtube playlist sort', 'sort playlist', 'youtube playlist most watched', 'youtube sort playlist by views', 'youtube sort playlist', 'python youtube', 'google-api-python-client', 'youtube data api', 'youtube', 'python automate', 'python api', 'python tutorial', 'data science', 'data analysis', 'api tutorial', 'python youtube api', 'corey schafer', 'youtube data']",23502,791,3,118,PT22M8S,UCCezIgC97PvUuR4_gbFUs5g,2020-07-31T14:30:00Z
211,RO6JxDOVwLQ,Python Tutorial: Real World Example - Using Patreon API and Pillow to Automate Image Creation,"['python', 'pillow', 'patreon', 'patreon api', 'automate the', 'automate the boring stuff', 'automate the boring stuff with python', 'python api', 'python image', 'pillow text', 'python pillow text', 'python tutorial', 'python (programming language)', 'corey schafer', 'data science', 'data analysis', 'python web api', 'python automation', 'python real world examples']",26597,753,5,82,PT52M33S,UCCezIgC97PvUuR4_gbFUs5g,2020-05-11T13:00:10Z
212,iT1SE6AMbq0,Lab Puppy Diving in Snow,"['Puppy (Animal)', 'Dog (Organism Classification)', 'Labrador (Taxonomy Subject)', 'Labrador Retriever (Organism Classification)', 'Snow', 'Chocolate Lab']",21588,378,2,13,PT55S,UCCezIgC97PvUuR4_gbFUs5g,2014-03-22T04:32:13Z
213,kjBA2WISteM,Git Tutorial: Change DiffMerge Font-Size on Mac OSX,"['OS X (Operating System)', 'Git (Software)', 'Software (Industry)', 'Macintosh (Video Game Platform)', 'DiffMerge', 'DiffMerge Font Size', 'DiffMerge Font-Size', 'Git Diff', 'Git Merge', 'Diff', 'Merge', 'Bug', 'Bug Fix', 'Software Engineering', 'Programming', 'Git commands', 'Computer Science', 'How To', 'How-to', 'Development', 'Web Development (Interest)', 'Web Dev', 'Web Developer (Job Title)', 'Tutorial', 'Git Tutorial', 'Git Tutorials']",15775,166,1,6,PT2M14S,UCCezIgC97PvUuR4_gbFUs5g,2015-04-28T16:00:01Z
214,UI1x1nevQD0,Lab puppy playing in bath tub,"['Dogs', 'Playing', 'Cute', 'Puppy', 'Lab', 'Chocolate Lab', 'Dog']",19865,539,2,26,PT1M15S,UCCezIgC97PvUuR4_gbFUs5g,2014-01-20T02:35:57Z
215,LOFQH4fVAQY,"How to quickly create favicons for the desktop, Apple/Android devices, tablets, and more","['favicon', 'favicons', 'Apple Icons', 'Android Icons', 'Mobile Icons', 'Web Design', 'Web Development', 'Web Dev', 'Branding', 'Apple Inc. (Publisher)', 'Android (Operating System)', 'Phone', 'Tablet Computer (Video Game Platform)', 'How-to (Website Category)', 'Tutorial', 'Google', 'Marketing', 'Windows', 'Web Design Tutorial', 'Web Design Tutorials']",2598,43,2,5,PT7M59S,UCCezIgC97PvUuR4_gbFUs5g,2015-04-03T03:46:18Z
216,VmQq1o1taOA,Mac Tip: Ways to perform Screen Capturing and Screenshots,"['Mac', 'OS X', 'OSX', 'App', 'Screen Capture', 'Snapshot', 'Snap Shot', 'Mac Tips', 'Mac Tips and Tricks', 'Mac Tips & Tricks', 'Mac Apps', 'Mac Applications', 'Mac OS', 'Apple', 'Macintosh (Video Game Platform)', 'Video Tutorial', 'How-to', 'How to', 'Screen Shots', 'Screenshot']",3461,71,1,4,PT8M52S,UCCezIgC97PvUuR4_gbFUs5g,2014-11-13T05:52:32Z
217,43eOoHpUW44,Easily Resize Multiple Images Using Picasa,"['Picasa (Software)', 'Web Design', 'Web Development', 'Web Dev', 'Google', 'Photography', 'Marketing', 'Resize Images', 'Multiple Images', 'How-to', 'How to', 'Video tutorial', 'tutorial', 'Images']",1725,5,1,1,PT6M35S,UCCezIgC97PvUuR4_gbFUs5g,2015-04-04T23:38:38Z
218,sEJGynuNdWw,If I'm running even 1 minute late for my dog's morning walk...,"['Dog', 'Puppy', 'Chocolate Lab', 'Labrador', 'Funny', 'Dogs']",58690,1108,16,58,PT40S,UCCezIgC97PvUuR4_gbFUs5g,2014-04-25T14:25:06Z
219,cdPS-lmlwco,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 3 of 7)","['JavaScript', 'JavaScript (Programming Language)', 'Programming', 'Computer Science', 'Tutorial', 'How to', 'How-to', 'Video Tutorial', 'Web Development', 'Web Dev', 'Coding', 'slice', 'splice', 'Arrays', 'Array Data Structure', 'Method', 'CodePen', 'JavaScript Arrays', 'JavaScript Tutorial', 'JavaScript Tutorials']",5634,69,1,2,PT9M5S,UCCezIgC97PvUuR4_gbFUs5g,2015-03-18T14:21:18Z
220,CtgkEaeOkew,Channel Update: Look Back on the Year and Big Plans for 2018,"['corey schafer', 'channel update', 'patreon', 'update', 'coreyms', 'python', 'programming tutorials', 'year in review', 'year-in-review', 'software engineering', 'computer science']",5909,497,0,67,PT4M14S,UCCezIgC97PvUuR4_gbFUs5g,2017-12-18T17:00:00Z
221,AMlNnhdJOo8,ArcGIS API for JavaScript Part 2: Starting Templates,"['JavaScript (Programming Language)', 'ArcGIS', 'Web Mapping (Website Category)', 'Tutorial', 'ESRI', 'GIS', 'Technology', 'API', 'JavaScript API', 'ArcGIS API', 'ArcGIS JavaScript', 'Web Application', 'Programming', 'Coding', 'Web Development', 'ArcGIS JavaScript Video Tutorial']",25455,205,2,14,PT16M10S,UCCezIgC97PvUuR4_gbFUs5g,2014-10-28T05:44:09Z
222,w4KF_lapbRI,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 5 of 7)","['JavaScript', 'JavaScript (Programming Language)', 'Pogramming', 'Computer Science', 'Tutorial', 'How to', 'How-to', 'Video Tutorial', 'Web Development', 'Web Dev', 'Coding', 'filter', 'every', 'some', 'Arrays', 'Array Data Structure', 'Method', 'CodePen', 'JavaScript Arrays', 'JavaScript Tutorial', 'JavaScript Tutorials']",4384,63,0,4,PT10M42S,UCCezIgC97PvUuR4_gbFUs5g,2015-03-18T12:41:37Z
223,JskeRdu_X8Q,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 4 of 7)","['JavaScript', 'JavaScript (Programming Language)', 'Programming', 'Algorithms', 'Sorting', 'Computer Science', 'Tutorial', 'How to', 'How-to', 'Video Tutorial', 'Web Development', 'Web Dev', 'Coding', 'sort', 'Arrays', 'Array Data Structure', 'Method', 'CodePen', 'JavaScript Arrays', 'JavaScript Tutorial', 'JavaScript Tutorials']",4873,73,1,4,PT11M55S,UCCezIgC97PvUuR4_gbFUs5g,2015-03-18T12:55:54Z
224,1gupsllu5wQ,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 6 of 7)","['JavaScript', 'JavaScript (Programming Language)', 'Programming', 'Algorithms', 'Computer Science', 'Tutorial', 'JavaScript Arrays', 'How to', 'How-to', 'Video Tutorial', 'Web Development', 'Web Dev', 'Coding', 'reduce', 'reduceRight', 'Arrays', 'Array Data Structure', 'Method', 'CodePen', 'JavaScript Tutorial', 'JavaScript Tutorials']",3694,59,0,4,PT11M52S,UCCezIgC97PvUuR4_gbFUs5g,2015-03-18T14:40:59Z
225,qxzp4X6sfGo,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 7 of 7)","['JavaScript', 'JavaScript (Programming Language)', 'JavaScript Arrays', 'Programming', 'Computer Science', 'Tutorial', 'How to', 'How-to', 'Video Tutorial', 'Web Development', 'Web Dev', 'Coding', 'map', 'Arrays', 'Array Data Structure', 'Method', 'CodePen', 'JavaScript Tutorial', 'JavaScript Tutorials']",4432,104,0,15,PT7M43S,UCCezIgC97PvUuR4_gbFUs5g,2015-03-18T12:11:03Z
226,4qMJN1pY_aw,"Channel Update: Code Snippets, New Rewards, and Playlists","['Channel Update', 'Patreon', 'Update', 'Corey Schafer', 'CoreyMS', 'Python', 'Programming Tutorials', 'Software Engineering', 'Computer Science']",3485,150,0,27,PT7M6S,UCCezIgC97PvUuR4_gbFUs5g,2017-04-17T16:30:00Z
227,_63O1hgJTaQ,Lab Puppy playing fetch in a creek,"['Dog', 'Puppy', 'Chocolate Lab', 'Labrador', 'Labrador Retriever (Organism Classification)', 'Fetch', 'Cute', 'Dogs']",8787,200,0,3,PT43S,UCCezIgC97PvUuR4_gbFUs5g,2014-04-25T15:23:56Z
228,vRapY8xJwn8,Welcome to my Channel,"['Introduction', 'Intro', 'Channel Intro', 'Youtube', 'Corey Schafer', 'CoreyMS', 'Schafer5', 'Programming', 'Computer Science (Field Of Study)', 'Computer Programming (Conference Subject)', 'Tutorial (Media Genre)', 'Python (Programming Language)', 'SQL (Programming Language)', 'Git', 'Git (Software)', 'Software (Industry)', 'Software Engineering (Industry)']",392621,490,38,39,PT1M23S,UCCezIgC97PvUuR4_gbFUs5g,2015-11-16T06:17:57Z
229,nAWVYFEzoY8,"JavaScript Arrays: Properties, Methods, and Manipulation (Part 2 of 7)","['JavaScript', 'JavaScript (Programming Language)', 'Programming', 'Computer Science', 'Tutorial', 'How to', 'How-to', 'Video Tutorial', 'Web Development', 'Web Dev', 'Coding', 'toString', 'concat', 'join', 'Arrays', 'Array Data Structure', 'Method', 'CodePen', 'JavaScript Arrays', 'JavaScript Tutorial', 'JavaScript Tutorials']",8111,95,3,5,PT10M32S,UCCezIgC97PvUuR4_gbFUs5g,2015-03-18T14:29:47Z
